[08/15/2023-02:04:01] [TRT] [I] [MemUsageChange] Init CUDA: CPU +224, GPU +0, now: CPU 265, GPU 1825 (MiB)
[08/15/2023-02:04:02] [TRT] [I] Loaded engine size: 21 MiB
[08/15/2023-02:04:05] [TRT] [I] [MemUsageChange] Init cuBLAS/cuBLASLt: CPU +155, GPU +464, now: CPU 450, GPU 2424 (MiB)
[08/15/2023-02:04:08] [TRT] [I] [MemUsageChange] Init cuDNN: CPU +240, GPU +674, now: CPU 690, GPU 3098 (MiB)
[08/15/2023-02:04:08] [TRT] [I] [MemUsageChange] TensorRT-managed allocation in engine deserialization: CPU +0, GPU +20, now: CPU 0, GPU 20 (MiB)
[08/15/2023-02:04:08] [TRT] [I] [MemUsageChange] Init cuBLAS/cuBLASLt: CPU +0, GPU +0, now: CPU 669, GPU 3078 (MiB)
[08/15/2023-02:04:08] [TRT] [I] [MemUsageChange] Init cuDNN: CPU +0, GPU +0, now: CPU 669, GPU 3078 (MiB)
[08/15/2023-02:04:09] [TRT] [I] [MemUsageChange] TensorRT-managed allocation in IExecutionContext creation: CPU +0, GPU +32, now: CPU 0, GPU 52 (MiB)
GST_ARGUS: Creating output stream
CONSUMER: Waiting until producer is connected...
GST_ARGUS: Available Sensor modes :
GST_ARGUS: 3264 x 2464 FR = 21.000000 fps Duration = 47619048 ; Analog Gain range min 1.000000, max 10.625000; Exposure Range min 13000, max 683709000;

GST_ARGUS: 3264 x 1848 FR = 28.000001 fps Duration = 35714284 ; Analog Gain range min 1.000000, max 10.625000; Exposure Range min 13000, max 683709000;

GST_ARGUS: 1920 x 1080 FR = 29.999999 fps Duration = 33333334 ; Analog Gain range min 1.000000, max 10.625000; Exposure Range min 13000, max 683709000;

GST_ARGUS: 1640 x 1232 FR = 29.999999 fps Duration = 33333334 ; Analog Gain range min 1.000000, max 10.625000; Exposure Range min 13000, max 683709000;

GST_ARGUS: 1280 x 720 FR = 59.999999 fps Duration = 16666667 ; Analog Gain range min 1.000000, max 10.625000; Exposure Range min 13000, max 683709000;

GST_ARGUS: 1280 x 720 FR = 120.000005 fps Duration = 8333333 ; Analog Gain range min 1.000000, max 10.625000; Exposure Range min 13000, max 683709000;

GST_ARGUS: Running with following settings:
   Camera index = 0 
   Camera mode  = 5 
   Output Stream W = 1280 H = 720 
   seconds to Run    = 0 
   Frame Rate = 120.000005 
GST_ARGUS: Setup Complete, Starting captures for 0 seconds
GST_ARGUS: Starting repeat capture requests.
CONSUMER: Producer has connected; continuing.
bingding: data (3, 640, 640)
bingding: prob (6001, 1, 1)
batch size is 1
Video name: output/raspberry_cam_from_drone_2023-08-15_02.04.10.avi . Frame size: width: 640 , height: 640 , FPS: 120
inference: time->60.04ms, fps: 16.66, total fps: 0.00, frame obj: 6, total obj: 6
inference: time->54.79ms, fps: 18.25, total fps: 4.00, frame obj: 9, total obj: 7773
inference: time->54.80ms, fps: 18.25, total fps: 4.00, frame obj: 10, total obj: 7783
inference: time->54.70ms, fps: 18.28, total fps: 4.00, frame obj: 7, total obj: 7790
inference: time->54.89ms, fps: 18.22, total fps: 4.00, frame obj: 10, total obj: 7800
inference: time->54.90ms, fps: 18.21, total fps: 4.00, frame obj: 12, total obj: 7812
inference: time->56.58ms, fps: 17.67, total fps: 4.00, frame obj: 9, total obj: 7821
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 8, total obj: 7829
inference: time->54.72ms, fps: 18.27, total fps: 4.00, frame obj: 6, total obj: 7835
inference: time->54.68ms, fps: 18.29, total fps: 4.00, frame obj: 6, total obj: 7841
inference: time->54.56ms, fps: 18.33, total fps: 4.00, frame obj: 7, total obj: 7848
inference: time->54.64ms, fps: 18.30, total fps: 4.00, frame obj: 7, total obj: 7855
inference: time->54.79ms, fps: 18.25, total fps: 4.00, frame obj: 8, total obj: 7863
inference: time->55.06ms, fps: 18.16, total fps: 4.00, frame obj: 8, total obj: 7871
inference: time->54.77ms, fps: 18.26, total fps: 5.00, frame obj: 6, total obj: 7877
inference: time->54.87ms, fps: 18.22, total fps: 4.00, frame obj: 9, total obj: 7886
inference: time->54.96ms, fps: 18.20, total fps: 4.00, frame obj: 10, total obj: 7896
inference: time->54.80ms, fps: 18.25, total fps: 4.00, frame obj: 8, total obj: 7904
inference: time->54.88ms, fps: 18.22, total fps: 4.00, frame obj: 9, total obj: 7913
inference: time->54.72ms, fps: 18.27, total fps: 4.00, frame obj: 9, total obj: 7922
inference: time->54.76ms, fps: 18.26, total fps: 4.00, frame obj: 8, total obj: 7930
inference: time->57.66ms, fps: 17.34, total fps: 4.00, frame obj: 6, total obj: 7936
inference: time->55.02ms, fps: 18.18, total fps: 4.00, frame obj: 9, total obj: 7945
inference: time->54.77ms, fps: 18.26, total fps: 4.00, frame obj: 7, total obj: 7952
inference: time->54.90ms, fps: 18.21, total fps: 4.00, frame obj: 7, total obj: 7959
inference: time->54.59ms, fps: 18.32, total fps: 4.00, frame obj: 10, total obj: 7969
inference: time->56.74ms, fps: 17.62, total fps: 4.00, frame obj: 8, total obj: 7977
inference: time->54.58ms, fps: 18.32, total fps: 4.00, frame obj: 7, total obj: 7984
inference: time->54.95ms, fps: 18.20, total fps: 4.00, frame obj: 8, total obj: 7992
inference: time->54.75ms, fps: 18.26, total fps: 4.00, frame obj: 9, total obj: 8001
inference: time->55.02ms, fps: 18.17, total fps: 4.00, frame obj: 6, total obj: 8007
inference: time->54.74ms, fps: 18.27, total fps: 4.00, frame obj: 8, total obj: 8015
inference: time->54.68ms, fps: 18.29, total fps: 4.00, frame obj: 8, total obj: 8023
inference: time->54.71ms, fps: 18.28, total fps: 4.00, frame obj: 9, total obj: 8032
inference: time->54.69ms, fps: 18.28, total fps: 4.00, frame obj: 7, total obj: 8039
inference: time->54.79ms, fps: 18.25, total fps: 4.00, frame obj: 11, total obj: 8050
inference: time->56.82ms, fps: 17.60, total fps: 4.00, frame obj: 8, total obj: 8058
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 6, total obj: 8064
inference: time->54.99ms, fps: 18.19, total fps: 5.00, frame obj: 8, total obj: 8072
inference: time->54.80ms, fps: 18.25, total fps: 4.00, frame obj: 8, total obj: 8080
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 9, total obj: 8089
inference: time->54.58ms, fps: 18.32, total fps: 4.00, frame obj: 9, total obj: 8098
inference: time->54.72ms, fps: 18.28, total fps: 4.00, frame obj: 8, total obj: 8106
inference: time->54.61ms, fps: 18.31, total fps: 4.00, frame obj: 8, total obj: 8114
inference: time->54.93ms, fps: 18.20, total fps: 4.00, frame obj: 6, total obj: 8120
inference: time->54.84ms, fps: 18.23, total fps: 4.00, frame obj: 7, total obj: 8127
inference: time->55.08ms, fps: 18.15, total fps: 4.00, frame obj: 9, total obj: 8136
inference: time->54.71ms, fps: 18.28, total fps: 4.00, frame obj: 10, total obj: 8146
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 7, total obj: 8153
inference: time->54.62ms, fps: 18.31, total fps: 4.00, frame obj: 9, total obj: 8162
inference: time->54.52ms, fps: 18.34, total fps: 4.00, frame obj: 8, total obj: 8170
inference: time->54.81ms, fps: 18.24, total fps: 4.00, frame obj: 7, total obj: 8177
inference: time->54.74ms, fps: 18.27, total fps: 4.00, frame obj: 8, total obj: 8185
inference: time->54.84ms, fps: 18.23, total fps: 4.00, frame obj: 9, total obj: 8194
inference: time->54.66ms, fps: 18.30, total fps: 4.00, frame obj: 8, total obj: 8202
inference: time->54.84ms, fps: 18.23, total fps: 4.00, frame obj: 9, total obj: 8211
inference: time->54.60ms, fps: 18.31, total fps: 4.00, frame obj: 9, total obj: 8220
inference: time->54.76ms, fps: 18.26, total fps: 4.00, frame obj: 9, total obj: 8229
inference: time->54.87ms, fps: 18.22, total fps: 4.00, frame obj: 9, total obj: 8238
inference: time->54.84ms, fps: 18.24, total fps: 4.00, frame obj: 7, total obj: 8245
inference: time->55.03ms, fps: 18.17, total fps: 4.00, frame obj: 8, total obj: 8253
inference: time->54.65ms, fps: 18.30, total fps: 4.00, frame obj: 7, total obj: 8260
inference: time->54.62ms, fps: 18.31, total fps: 5.00, frame obj: 6, total obj: 8266
inference: time->54.92ms, fps: 18.21, total fps: 4.00, frame obj: 10, total obj: 8276
inference: time->54.67ms, fps: 18.29, total fps: 4.00, frame obj: 7, total obj: 8283
inference: time->54.82ms, fps: 18.24, total fps: 4.00, frame obj: 7, total obj: 8290
inference: time->54.62ms, fps: 18.31, total fps: 4.00, frame obj: 8, total obj: 8298
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 9, total obj: 8307
inference: time->54.80ms, fps: 18.25, total fps: 4.00, frame obj: 8, total obj: 8315
inference: time->54.82ms, fps: 18.24, total fps: 4.00, frame obj: 11, total obj: 8326
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 9, total obj: 8335
inference: time->54.67ms, fps: 18.29, total fps: 4.00, frame obj: 6, total obj: 8341
inference: time->54.74ms, fps: 18.27, total fps: 4.00, frame obj: 8, total obj: 8349
inference: time->54.78ms, fps: 18.26, total fps: 4.00, frame obj: 7, total obj: 8356
inference: time->54.56ms, fps: 18.33, total fps: 5.00, frame obj: 8, total obj: 8364
inference: time->54.87ms, fps: 18.23, total fps: 4.00, frame obj: 7, total obj: 8371
inference: time->54.89ms, fps: 18.22, total fps: 4.00, frame obj: 10, total obj: 8381
inference: time->54.81ms, fps: 18.24, total fps: 4.00, frame obj: 8, total obj: 8389
inference: time->54.67ms, fps: 18.29, total fps: 4.00, frame obj: 10, total obj: 8399
inference: time->54.77ms, fps: 18.26, total fps: 4.00, frame obj: 7, total obj: 8406
inference: time->54.65ms, fps: 18.30, total fps: 4.00, frame obj: 9, total obj: 8415
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 7, total obj: 8422
inference: time->54.77ms, fps: 18.26, total fps: 4.00, frame obj: 9, total obj: 8431
inference: time->54.78ms, fps: 18.26, total fps: 4.00, frame obj: 6, total obj: 8437
inference: time->54.80ms, fps: 18.25, total fps: 4.00, frame obj: 7, total obj: 8444
inference: time->55.03ms, fps: 18.17, total fps: 4.00, frame obj: 8, total obj: 8452
inference: time->54.63ms, fps: 18.30, total fps: 5.00, frame obj: 11, total obj: 8463
inference: time->54.48ms, fps: 18.36, total fps: 4.00, frame obj: 6, total obj: 8469
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 9, total obj: 8478
inference: time->54.78ms, fps: 18.26, total fps: 4.00, frame obj: 9, total obj: 8487
inference: time->55.00ms, fps: 18.18, total fps: 4.00, frame obj: 8, total obj: 8495
inference: time->54.92ms, fps: 18.21, total fps: 4.00, frame obj: 8, total obj: 8503
inference: time->54.88ms, fps: 18.22, total fps: 4.00, frame obj: 9, total obj: 8512
inference: time->54.92ms, fps: 18.21, total fps: 4.00, frame obj: 9, total obj: 8521
inference: time->54.69ms, fps: 18.29, total fps: 4.00, frame obj: 6, total obj: 8527
inference: time->54.58ms, fps: 18.32, total fps: 4.00, frame obj: 7, total obj: 8534
inference: time->54.64ms, fps: 18.30, total fps: 4.00, frame obj: 8, total obj: 8542
inference: time->54.68ms, fps: 18.29, total fps: 4.00, frame obj: 9, total obj: 8551
inference: time->54.81ms, fps: 18.24, total fps: 4.00, frame obj: 8, total obj: 8559
inference: time->54.98ms, fps: 18.19, total fps: 4.00, frame obj: 9, total obj: 8568
inference: time->54.74ms, fps: 18.27, total fps: 4.00, frame obj: 8, total obj: 8576
inference: time->54.76ms, fps: 18.26, total fps: 4.00, frame obj: 7, total obj: 8583
inference: time->54.68ms, fps: 18.29, total fps: 4.00, frame obj: 6, total obj: 8589
inference: time->54.65ms, fps: 18.30, total fps: 4.00, frame obj: 7, total obj: 8596
inference: time->54.70ms, fps: 18.28, total fps: 4.00, frame obj: 10, total obj: 8606
inference: time->54.52ms, fps: 18.34, total fps: 4.00, frame obj: 7, total obj: 8613
inference: time->54.87ms, fps: 18.22, total fps: 4.00, frame obj: 7, total obj: 8620
inference: time->54.79ms, fps: 18.25, total fps: 4.00, frame obj: 8, total obj: 8628
inference: time->54.81ms, fps: 18.25, total fps: 4.00, frame obj: 8, total obj: 8636
inference: time->54.89ms, fps: 18.22, total fps: 4.00, frame obj: 7, total obj: 8643
inference: time->54.69ms, fps: 18.28, total fps: 4.00, frame obj: 8, total obj: 8651
inference: time->54.65ms, fps: 18.30, total fps: 4.00, frame obj: 9, total obj: 8660
inference: time->54.77ms, fps: 18.26, total fps: 4.00, frame obj: 8, total obj: 8668
inference: time->54.59ms, fps: 18.32, total fps: 4.00, frame obj: 11, total obj: 8679
inference: time->54.83ms, fps: 18.24, total fps: 4.00, frame obj: 9, total obj: 8688
inference: time->54.87ms, fps: 18.23, total fps: 4.00, frame obj: 8, total obj: 8696
inference: time->54.87ms, fps: 18.22, total fps: 4.00, frame obj: 8, total obj: 8704
inference: time->54.94ms, fps: 18.20, total fps: 4.00, frame obj: 9, total obj: 8713
inference: time->54.81ms, fps: 18.24, total fps: 4.00, frame obj: 8, total obj: 8721
inference: time->54.58ms, fps: 18.32, total fps: 4.00, frame obj: 10, total obj: 8731
inference: time->54.72ms, fps: 18.27, total fps: 4.00, frame obj: 7, total obj: 8738
inference: time->54.62ms, fps: 18.31, total fps: 4.00, frame obj: 7, total obj: 8745
inference: time->54.65ms, fps: 18.30, total fps: 5.00, frame obj: 10, total obj: 8755
inference: time->54.75ms, fps: 18.27, total fps: 4.00, frame obj: 9, total obj: 8764
inference: time->54.63ms, fps: 18.30, total fps: 4.00, frame obj: 6, total obj: 8770
inference: time->54.81ms, fps: 18.25, total fps: 4.00, frame obj: 8, total obj: 8778
inference: time->54.67ms, fps: 18.29, total fps: 4.00, frame obj: 7, total obj: 8785
inference: time->54.87ms, fps: 18.22, total fps: 4.00, frame obj: 10, total obj: 8795
inference: time->54.60ms, fps: 18.31, total fps: 4.00, frame obj: 9, total obj: 8804
inference: time->54.79ms, fps: 18.25, total fps: 4.00, frame obj: 7, total obj: 8811
inference: time->54.57ms, fps: 18.33, total fps: 4.00, frame obj: 8, total obj: 8819
inference: time->54.61ms, fps: 18.31, total fps: 4.00, frame obj: 8, total obj: 8827
inference: time->54.68ms, fps: 18.29, total fps: 4.00, frame obj: 6, total obj: 8833
inference: time->54.88ms, fps: 18.22, total fps: 4.00, frame obj: 8, total obj: 8841
inference: time->54.85ms, fps: 18.23, total fps: 5.00, frame obj: 9, total obj: 8850
inference: time->56.20ms, fps: 17.79, total fps: 4.00, frame obj: 10, total obj: 8860
inference: time->55.58ms, fps: 17.99, total fps: 4.00, frame obj: 7, total obj: 8867
inference: time->55.01ms, fps: 18.18, total fps: 4.00, frame obj: 8, total obj: 8875
inference: time->54.55ms, fps: 18.33, total fps: 4.00, frame obj: 8, total obj: 8883
inference: time->54.75ms, fps: 18.26, total fps: 4.00, frame obj: 8, total obj: 8891
inference: time->54.70ms, fps: 18.28, total fps: 4.00, frame obj: 7, total obj: 8898
inference: time->54.92ms, fps: 18.21, total fps: 4.00, frame obj: 7, total obj: 8905
inference: time->54.93ms, fps: 18.21, total fps: 4.00, frame obj: 5, total obj: 8910
inference: time->54.79ms, fps: 18.25, total fps: 4.00, frame obj: 7, total obj: 8917
inference: time->54.90ms, fps: 18.21, total fps: 4.00, frame obj: 7, total obj: 8924
inference: time->54.78ms, fps: 18.26, total fps: 4.00, frame obj: 9, total obj: 8933
inference: time->54.80ms, fps: 18.25, total fps: 5.00, frame obj: 9, total obj: 8942
inference: time->54.64ms, fps: 18.30, total fps: 4.00, frame obj: 10, total obj: 8952
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 9, total obj: 8961
inference: time->54.76ms, fps: 18.26, total fps: 4.00, frame obj: 8, total obj: 8969
inference: time->54.99ms, fps: 18.19, total fps: 4.00, frame obj: 8, total obj: 8977
inference: time->54.66ms, fps: 18.29, total fps: 4.00, frame obj: 8, total obj: 8985
inference: time->54.93ms, fps: 18.21, total fps: 4.00, frame obj: 8, total obj: 8993
inference: time->54.84ms, fps: 18.23, total fps: 4.00, frame obj: 9, total obj: 9002
inference: time->54.78ms, fps: 18.26, total fps: 4.00, frame obj: 7, total obj: 9009
inference: time->54.65ms, fps: 18.30, total fps: 4.00, frame obj: 7, total obj: 9016
inference: time->54.75ms, fps: 18.27, total fps: 4.00, frame obj: 9, total obj: 9025
inference: time->54.72ms, fps: 18.28, total fps: 4.00, frame obj: 10, total obj: 9035
inference: time->54.87ms, fps: 18.23, total fps: 4.00, frame obj: 6, total obj: 9041
inference: time->54.97ms, fps: 18.19, total fps: 4.00, frame obj: 8, total obj: 9049
inference: time->54.86ms, fps: 18.23, total fps: 4.00, frame obj: 7, total obj: 9056
inference: time->54.71ms, fps: 18.28, total fps: 4.00, frame obj: 8, total obj: 9064
inference: time->54.70ms, fps: 18.28, total fps: 4.00, frame obj: 9, total obj: 9073
inference: time->54.79ms, fps: 18.25, total fps: 4.00, frame obj: 8, total obj: 9081
inference: time->54.68ms, fps: 18.29, total fps: 4.00, frame obj: 7, total obj: 9088
inference: time->54.65ms, fps: 18.30, total fps: 4.00, frame obj: 8, total obj: 9096
inference: time->54.95ms, fps: 18.20, total fps: 4.00, frame obj: 8, total obj: 9104
inference: time->54.68ms, fps: 18.29, total fps: 4.00, frame obj: 8, total obj: 9112
inference: time->54.75ms, fps: 18.27, total fps: 4.00, frame obj: 9, total obj: 9121
inference: time->54.61ms, fps: 18.31, total fps: 4.00, frame obj: 8, total obj: 9129
inference: time->54.87ms, fps: 18.22, total fps: 3.00, frame obj: 9, total obj: 9138
inference: time->54.62ms, fps: 18.31, total fps: 4.00, frame obj: 9, total obj: 9147
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 8, total obj: 9155
inference: time->54.56ms, fps: 18.33, total fps: 4.00, frame obj: 8, total obj: 9163
inference: time->54.80ms, fps: 18.25, total fps: 4.00, frame obj: 9, total obj: 9172
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 7, total obj: 9179
inference: time->54.74ms, fps: 18.27, total fps: 4.00, frame obj: 7, total obj: 9186
inference: time->54.94ms, fps: 18.20, total fps: 4.00, frame obj: 8, total obj: 9194
inference: time->54.78ms, fps: 18.25, total fps: 4.00, frame obj: 6, total obj: 9200
inference: time->54.91ms, fps: 18.21, total fps: 4.00, frame obj: 8, total obj: 9208
inference: time->54.86ms, fps: 18.23, total fps: 4.00, frame obj: 9, total obj: 9217
inference: time->54.70ms, fps: 18.28, total fps: 4.00, frame obj: 7, total obj: 9224
inference: time->54.63ms, fps: 18.31, total fps: 5.00, frame obj: 8, total obj: 9232
inference: time->54.64ms, fps: 18.30, total fps: 4.00, frame obj: 7, total obj: 9239
inference: time->54.95ms, fps: 18.20, total fps: 4.00, frame obj: 8, total obj: 9247
inference: time->54.67ms, fps: 18.29, total fps: 4.00, frame obj: 8, total obj: 9255
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 8, total obj: 9263
inference: time->54.77ms, fps: 18.26, total fps: 4.00, frame obj: 9, total obj: 9272
inference: time->54.93ms, fps: 18.21, total fps: 4.00, frame obj: 9, total obj: 9281
inference: time->54.77ms, fps: 18.26, total fps: 4.00, frame obj: 7, total obj: 9288
inference: time->55.13ms, fps: 18.14, total fps: 4.00, frame obj: 8, total obj: 9296
inference: time->54.70ms, fps: 18.28, total fps: 4.00, frame obj: 8, total obj: 9304
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 7, total obj: 9311
inference: time->54.61ms, fps: 18.31, total fps: 4.00, frame obj: 7, total obj: 9318
inference: time->54.74ms, fps: 18.27, total fps: 5.00, frame obj: 10, total obj: 9328
inference: time->54.82ms, fps: 18.24, total fps: 4.00, frame obj: 8, total obj: 9336
inference: time->54.94ms, fps: 18.20, total fps: 4.00, frame obj: 5, total obj: 9341
inference: time->55.00ms, fps: 18.18, total fps: 4.00, frame obj: 8, total obj: 9349
inference: time->54.79ms, fps: 18.25, total fps: 4.00, frame obj: 8, total obj: 9357
inference: time->54.66ms, fps: 18.30, total fps: 4.00, frame obj: 6, total obj: 9363
inference: time->54.64ms, fps: 18.30, total fps: 4.00, frame obj: 7, total obj: 9370
inference: time->54.64ms, fps: 18.30, total fps: 4.00, frame obj: 7, total obj: 9377
inference: time->54.63ms, fps: 18.30, total fps: 4.00, frame obj: 7, total obj: 9384
inference: time->54.92ms, fps: 18.21, total fps: 4.00, frame obj: 6, total obj: 9390
inference: time->54.78ms, fps: 18.25, total fps: 4.00, frame obj: 8, total obj: 9398
inference: time->54.79ms, fps: 18.25, total fps: 4.00, frame obj: 9, total obj: 9407
inference: time->54.78ms, fps: 18.25, total fps: 4.00, frame obj: 8, total obj: 9415
inference: time->54.70ms, fps: 18.28, total fps: 4.00, frame obj: 10, total obj: 9425
inference: time->54.67ms, fps: 18.29, total fps: 4.00, frame obj: 9, total obj: 9434
inference: time->54.78ms, fps: 18.26, total fps: 4.00, frame obj: 7, total obj: 9441
inference: time->54.50ms, fps: 18.35, total fps: 4.00, frame obj: 7, total obj: 9448
inference: time->54.78ms, fps: 18.26, total fps: 4.00, frame obj: 8, total obj: 9456
inference: time->55.00ms, fps: 18.18, total fps: 4.00, frame obj: 8, total obj: 9464
inference: time->54.92ms, fps: 18.21, total fps: 4.00, frame obj: 8, total obj: 9472
inference: time->54.72ms, fps: 18.27, total fps: 4.00, frame obj: 8, total obj: 9480
inference: time->54.79ms, fps: 18.25, total fps: 4.00, frame obj: 8, total obj: 9488
inference: time->54.74ms, fps: 18.27, total fps: 4.00, frame obj: 6, total obj: 9494
inference: time->54.63ms, fps: 18.30, total fps: 4.00, frame obj: 8, total obj: 9502
inference: time->54.83ms, fps: 18.24, total fps: 5.00, frame obj: 7, total obj: 9509
inference: time->54.82ms, fps: 18.24, total fps: 4.00, frame obj: 7, total obj: 9516
inference: time->54.91ms, fps: 18.21, total fps: 4.00, frame obj: 10, total obj: 9526
inference: time->54.80ms, fps: 18.25, total fps: 4.00, frame obj: 8, total obj: 9534
inference: time->54.82ms, fps: 18.24, total fps: 4.00, frame obj: 9, total obj: 9543
inference: time->54.92ms, fps: 18.21, total fps: 4.00, frame obj: 10, total obj: 9553
inference: time->54.86ms, fps: 18.23, total fps: 2.00, frame obj: 9, total obj: 9562
inference: time->54.56ms, fps: 18.33, total fps: 4.00, frame obj: 9, total obj: 9571
inference: time->54.84ms, fps: 18.24, total fps: 4.00, frame obj: 7, total obj: 9578
inference: time->56.71ms, fps: 17.63, total fps: 4.00, frame obj: 7, total obj: 9585
inference: time->54.87ms, fps: 18.22, total fps: 4.00, frame obj: 8, total obj: 9593
inference: time->54.74ms, fps: 18.27, total fps: 4.00, frame obj: 8, total obj: 9601
inference: time->54.65ms, fps: 18.30, total fps: 5.00, frame obj: 8, total obj: 9609
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 7, total obj: 9616
inference: time->54.64ms, fps: 18.30, total fps: 4.00, frame obj: 6, total obj: 9622
inference: time->54.61ms, fps: 18.31, total fps: 4.00, frame obj: 6, total obj: 9628
inference: time->54.52ms, fps: 18.34, total fps: 4.00, frame obj: 8, total obj: 9636
inference: time->54.92ms, fps: 18.21, total fps: 4.00, frame obj: 7, total obj: 9643
inference: time->54.63ms, fps: 18.31, total fps: 4.00, frame obj: 8, total obj: 9651
inference: time->54.96ms, fps: 18.19, total fps: 4.00, frame obj: 10, total obj: 9661
inference: time->54.76ms, fps: 18.26, total fps: 4.00, frame obj: 6, total obj: 9667
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 5, total obj: 9672
inference: time->54.74ms, fps: 18.27, total fps: 4.00, frame obj: 7, total obj: 9679
inference: time->54.76ms, fps: 18.26, total fps: 4.00, frame obj: 6, total obj: 9685
inference: time->54.62ms, fps: 18.31, total fps: 5.00, frame obj: 8, total obj: 9693
inference: time->54.74ms, fps: 18.27, total fps: 4.00, frame obj: 8, total obj: 9701
